year,urbanicity,medianHI,IncarcerationRate,total_pop
2000,"suburban",42552,1.247574161352925e-3,21642
2000,"suburban",42550,1.7772969631404064e-3,64705
2000,"suburban",41188,1.9893804296489243e-3,69871
2000,"suburban",41922,2.673569852317094e-3,259204
2000,"suburban",41970,2.9083521078095468e-3,1206869
2000,"suburban",41811,3.739565235815077e-3,94396
2000,"suburban",41124,4.517528008673654e-3,22136
2000,"suburban",41246,6.0916336658026465e-3,2214841
2000,"suburban",44645,8.31212308821169e-4,174444
2000,"suburban",46419,1.3016704771122941e-3,239692
2000,"suburban",44485,1.7743308123384235e-3,124554
2000,"suburban",46520,1.977423674106391e-3,112773
2000,"suburban",44501,2.3824758689229846e-3,293812
2000,"suburban",44511,2.696576805066649e-3,137211
2000,"suburban",45477,3.0479327065121046e-3,460312
2000,"suburban",45625,3.4274125468525605e-3,1006882
2000,"suburban",46260,4.23950233281493e-3,1607500
2000,"suburban",43186,5.238941551831482e-3,2165132
2000,"suburban",50734,6.856141642807717e-4,157523
2000,"suburban",50628,2.059041273366648e-3,86448
2000,"suburban",48839,2.3958056578139812e-3,861923
2000,"suburban",49317,2.769828545234587e-3,924967
2000,"suburban",49905,3.0027857168698673e-3,276410
2000,"suburban",48590,3.3888497738069224e-3,988536
2000,"suburban",49433,4.253492930520133e-3,813214
2000,"suburban",49777,7.242844052020277e-3,443058
2000,"suburban",52814,1.5195110870407779e-3,389599
2000,"suburban",52799,1.7769148424396607e-3,692211
2000,"suburban",53879,1.8938180368368966e-3,280914
2000,"suburban",52282,2.252731164796524e-3,1471991
2000,"suburban",51316,2.651843947345369e-3,125573
2000,"suburban",53732,3.067148058764623e-3,1303165
2000,"suburban",51309,3.4787212476554306e-3,1016178
2000,"suburban",52422,4.269380939763734e-3,200029
2000,"suburban",54113,5.3153123162111475e-3,90117
2000,"suburban",58259,8.366315391866616e-4,603611
2000,"suburban",59646,1.4568625390486926e-3,209354
2000,"suburban",59047,1.7645492076175256e-3,210252
2000,"suburban",57023,1.9942270545115766e-3,1725982
2000,"suburban",59211,2.567648157492906e-3,762955
2000,"suburban",56999,3.243359927812113e-3,1491663
2000,"suburban",54838,3.457590491626148e-3,9255
2000,"suburban",57534,4.369648656628285e-3,16935
2000,"suburban",60015,7.558543792992128e-4,644304
2000,"suburban",61723,1.4591889286516037e-3,151454
2000,"suburban",61887,1.7805996041981452e-3,196563
2000,"suburban",61282,1.8619578829586654e-3,2511335
2000,"suburban",62119,2.7612205011928194e-3,143777
2000,"suburban",59894,3.092048718109972e-3,286218
2000,"suburban",60375,3.4180061739367243e-3,613223
2000,"suburban",61408,3.911173083774186e-3,261047
2000,"suburban",60946,5.012671855025007e-3,178348
2000,"suburban",62641,7.547013760377144e-4,290181
2000,"suburban",64214,1.6132312072120924e-3,885180
2000,"suburban",62942,1.9009946240266021e-3,507629
2000,"suburban",64134,2.238169088244235e-3,1878321
2000,"suburban",64450,3.884915542588188e-3,1196165
2000,"suburban",63573,5.390301063638002e-3,55470
2000,"suburban",65832,8.395574225737316e-4,665827
2000,"suburban",68217,1.536176220464563e-3,1439288
2000,"suburban",65704,1.6495045875677475e-3,1604118
2000,"suburban",65575,1.8803002919505075e-3,287720
2000,"suburban",66671,2.219094443553427e-3,723268
2000,"suburban",67466,3.7636392388382266e-3,284565
2000,"suburban",73825,8.660451716564515e-4,1587677
2000,"suburban",71458,1.2751268913189693e-3,1327711
2000,"suburban",81690,1.744643766813878e-3,1187635
2000,"suburban",72031,2.1539950364462203e-3,128134
2000,"suburban",73388,2.1721894583645587e-3,92073
2000,"suburban",70338,2.59534846132088e-3,866165
2000,"suburban",68819,3.7169559412550067e-3,93625
2000,"suburban",91210,7.828071129962637e-4,180121
2000,"urban",33228,4.020344251934492e-3,2259508
2000,"urban",37094,6.702082826686887e-3,662033
2000,"urban",31426,1.1574305042804973e-2,3407548
2000,"urban",32029,1.620575052596274e-2,196782
2000,"urban",39380,2.3761375126390293e-3,949440
2000,"urban",38907,4.662902472403648e-3,610135
2000,"urban",37179,5.1564279130293334e-3,922150
2000,"urban",40783,6.412838638925352e-3,1573874
2000,"urban",40207,7.873477156005424e-3,2997024
2000,"urban",41269,2.928923589322401e-3,1279651
2000,"urban",41965,5.654382531476418e-3,844124
2000,"urban",41177,5.98327424552044e-3,1678011
2000,"urban",41657,7.744069568848072e-3,555651
2000,"urban",42045,5.8166165890366425e-3,9538191
2000,"urban",43562,3.3677342645277203e-3,2132888
2000,"urban",43153,4.703364598415486e-3,661654
2000,"urban",42656,4.974424679879383e-3,903019
2000,"urban",43199,5.422511209807117e-3,2253384
2000,"urban",42123,6.048414769356528e-3,655709
2000,"urban",44180,5.5282762522562735e-3,9247548
2000,"urban",47003,2.3166249609008443e-3,511520
2000,"urban",46924,4.555587765489958e-3,3908387
2000,"urban",45239,5.084101032154952e-3,5373418
2000,"urban",47443,5.359454890676145e-3,576178
2000,"urban",53416,2.20581073723416e-3,3757802
2000,"urban",50845,2.973768591407336e-3,700458
2000,"urban",49481,4.309961163502124e-3,426918
2000,"urban",48363,4.552293548129248e-3,2827366
2000,"urban",56036,3.100102797570836e-3,4265665
2000,"urban",55720,3.738921450351949e-3,1579065
2000,"urban",65881,5.274897197644795e-3,189198
2000,"urban",74705,3.597145785594443e-3,1684947
2001,"rural",23516,1.0299414335078342e-3,164087
2001,"rural",23524,1.6914362231638667e-3,113513
2001,"rural",23028,2.0285211289055123e-3,164159
2001,"rural",24765,2.4696387198614965e-3,274939
2001,"rural",23594,2.928536390725325e-3,273174
2001,"rural",23731,3.370681843204011e-3,236154
2001,"rural",24292,3.986464096719451e-3,199174
2001,"rural",24405,4.943972961774989e-3,429614
2001,"rural",24657,6.007287998496646e-3,489572
2001,"rural",25212,9.050038301884812e-3,667069
2001,"rural",27549,6.861848124428179e-4,52464
2001,"rural",27827,1.5499333717666406e-3,105811
2001,"rural",28036,2.129802849330839e-3,69490
2001,"rural",28069,2.4889888052853737e-3,174368
2001,"rural",27891,2.9661016949152543e-3,214760
2001,"rural",27621,3.3272819943075418e-3,174617
2001,"rural",27934,3.889283085431601e-3,301598
2001,"rural",28024,4.817776215128333e-3,659848
2001,"rural",28135,6.149975220159354e-3,655775
2001,"rural",27638,1.0022588819494214e-2,625088
2001,"rural",27192,0.20786516853932585,534
2001,"rural",29846,8.110516934046346e-4,112200
2001,"rural",29984,1.711496327275391e-3,150161
2001,"rural",29554,2.037097814646733e-3,88361
2001,"rural",29701,2.4799143517641262e-3,422192
2001,"rural",30106,3.0740139394899416e-3,202016
2001,"rural",30068,3.4668149796069705e-3,215760
2001,"rural",29928,3.9675704570427345e-3,336730
2001,"rural",29709,4.753364385894739e-3,387515
2001,"rural",29809,6.191899009074558e-3,541514
2001,"rural",29629,7.983545202981371e-3,565914
2001,"rural",31372,1.1222751042951995e-3,340380
2001,"rural",31354,1.5092117989524295e-3,214019
2001,"rural",31159,2.0911119636459917e-3,185069
2001,"rural",31061,2.5755741170193115e-3,194908
2001,"rural",31487,2.9057820014564964e-3,138689
2001,"rural",31247,3.5179969170645352e-3,266629
2001,"rural",31232,4.016054288714093e-3,402883
2001,"rural",31251,4.830927353605438e-3,509633
2001,"rural",31306,6.0719818179762325e-3,353756
2001,"rural",31084,8.203283242346496e-3,414712
2001,"rural",32612,1.023963744415229e-3,467790
2001,"rural",32619,1.5775127649401278e-3,286527
2001,"rural",32805,2.025182706700713e-3,272568
2001,"rural",32307,2.45127244871904e-3,58745
2001,"rural",32275,2.9287573107657796e-3,337003
2001,"rural",32492,3.3785222788858815e-3,516498
2001,"rural",32561,3.99822441057672e-3,317641
2001,"rural",32615,5.005822541441646e-3,255902
2001,"rural",32734,6.148089713619883e-3,276346
2001,"rural",32523,8.021643301738653e-3,264285
2001,"rural",33688,1.1031554408458912e-3,480440
2001,"rural",34114,1.6357742832197658e-3,298941
2001,"rural",33876,2.0001631886173736e-3,453463
2001,"rural",34192,2.5010847072959082e-3,479392
2001,"rural",33772,3.02030203020302e-3,249975
2001,"rural",33752,3.4159908799107396e-3,247366
2001,"rural",33925,4.0226758668079135e-3,209562
2001,"rural",34143,4.808093706259362e-3,203615
2001,"rural",33901,5.908525072516424e-3,167893
2001,"rural",34019,9.203974851259547e-3,189592
2001,"rural",35397,9.849216018226984e-4,252812
2001,"rural",35522,1.5969026805370233e-3,327509
2001,"rural",35777,2.0257595833422584e-3,326791
2001,"rural",35085,2.4598166925028967e-3,449627
2001,"rural",35532,2.8875572532903668e-3,220948
2001,"rural",35327,3.396062215653813e-3,388391
2001,"rural",35345,3.970072021071536e-3,600241
2001,"rural",35333,4.596851393746386e-3,105507
2001,"rural",35281,5.661224067106217e-3,144845
2001,"rural",35152,8.691895854332204e-3,229179
2001,"rural",37310,9.42507068803016e-4,324666
2001,"rural",36754,1.6143972475850205e-3,377850
2001,"rural",37090,2.0496881653442505e-3,730355
2001,"rural",37295,2.487916647667685e-3,350896
2001,"rural",37055,2.9008735329532284e-3,489163
2001,"rural",37099,3.432994462635648e-3,233324
2001,"rural",37198,4.030304365061886e-3,227030
2001,"rural",36655,4.933949896999294e-3,138834
2001,"rural",37083,5.863290256637799e-3,126209
2001,"rural",37499,7.425462880756751e-3,61949
2001,"rural",39515,9.387619671918878e-4,370701
2001,"rural",40045,1.6506579050793101e-3,445277
2001,"rural",39774,2.062266416762999e-3,356404
2001,"rural",40780,2.532970427098198e-3,370711
2001,"rural",40172,2.9688492001540365e-3,384324
2001,"rural",39906,3.3565949087624447e-3,456117
2001,"rural",39747,3.8814328473496186e-3,258925
2001,"rural",39411,4.7361997926477955e-3,261391
2001,"rural",39491,5.391989044847655e-3,46736
2001,"rural",38505,6.81901953556948e-3,27130
2001,"rural",47513,9.748516530093247e-4,424680
2001,"rural",44999,1.6169775403701533e-3,690795
2001,"rural",45107,1.9544663494556296e-3,406249
2001,"rural",45932,2.6023850725045944e-3,223641
2001,"rural",44400,2.939289582845514e-3,525297
2001,"rural",44048,3.335505756922511e-3,299205
2001,"rural",45496,4.174365711268946e-3,162899
2001,"rural",42417,4.7002525085351665e-3,105739
2001,"rural",44571,6.191291515707623e-3,211426
2001,"rural",67541,1.0713242216667208e-3,30803
2001,"small/mid",29741,9.632295879171232e-4,256429
2001,"small/mid",29076,2.158410972377804e-3,475813
2001,"small/mid",30118,2.5901448911354254e-3,573327
2001,"small/mid",31567,3.067683887840108e-3,461912
2001,"small/mid",29346,3.6434447978510465e-3,883779
2001,"small/mid",30628,4.239618717586156e-3,423623
2001,"small/mid",30889,4.805246571692209e-3,454087
2001,"small/mid",30597,5.397767347425963e-3,829417
2001,"small/mid",31020,6.2547219302136695e-3,987414
2001,"small/mid",30310,9.885901007070923e-3,746720
2001,"small/mid",31094,1.153612629022465e-2,9882
2001,"small/mid",33520,1.4060836209219085e-3,389735
2001,"small/mid",33176,2.11391541259832e-3,194899
2001,"small/mid",33489,2.581231306769576e-3,471093
2001,"small/mid",33171,3.042715496311148e-3,255364
2001,"small/mid",33167,3.6399367014736178e-3,368413
2001,"small/mid",33619,4.121926765101591e-3,233386
2001,"small/mid",33422,4.75787962525324e-3,509891
2001,"small/mid",33284,5.334051724137931e-3,612480
2001,"small/mid",33682,5.919802306075213e-3,1506976
2001,"small/mid",33660,8.063000493162841e-3,1415354
2001,"small/mid",34649,1.2852046819066168e-3,478523
2001,"small/mid",35468,2.096215061642202e-3,578662
2001,"small/mid",35129,2.736665735827981e-3,89525
2001,"small/mid",35153,3.090122550766658e-3,996077
2001,"small/mid",35782,3.5719495511407767e-3,507286
2001,"small/mid",34902,3.868293000065013e-3,399918
2001,"small/mid",34869,4.611832725452536e-3,711214
2001,"small/mid",36294,5.445224018426723e-3,94211
2001,"small/mid",34617,6.415709884846854e-3,825162
2001,"small/mid",35267,8.186473571986347e-3,1482934
2001,"small/mid",37358,1.4492038352304593e-3,668643
2001,"small/mid",37196,2.0336923387756847e-3,678077
2001,"small/mid",36867,2.4953321583750677e-3,171921
2001,"small/mid",37347,3.0275846602377215e-3,53508
2001,"small/mid",36997,3.6780529060752715e-3,532075
2001,"small/mid",37272,4.1570996273112976e-3,1027399
2001,"small/mid",36602,4.664206073104684e-3,830152
2001,"small/mid",36986,5.42901041513616e-3,952844
2001,"small/mid",37001,6.425181148053878e-3,589711
2001,"small/mid",36934,9.388133338793314e-3,659343
2001,"small/mid",39108,1.3640263358300317e-3,207474
2001,"small/mid",38571,2.2572412805632997e-3,356187
2001,"small/mid",38243,2.5917795431561652e-3,527051
2001,"small/mid",39218,2.9682334724581154e-3,746572
2001,"small/mid",38741,3.628997592847318e-3,930560
2001,"small/mid",38556,4.216762914576036e-3,253512
2001,"small/mid",38541,4.5701529000463335e-3,94964
2001,"small/mid",38601,5.411805199894666e-3,964558
2001,"small/mid",38512,6.386413231469579e-3,468338
2001,"small/mid",38553,7.4704793031759005e-3,1267924
2001,"small/mid",40235,1.4777709430531286e-3,408047
2001,"small/mid",39630,2.1005835803110393e-3,130916
2001,"small/mid",40392,2.49604285888226e-3,312094
2001,"small/mid",39953,3.07460747296854e-3,310934
2001,"small/mid",39954,3.3805046143109067e-3,641916
2001,"small/mid",40337,4.216254359419739e-3,736910
2001,"small/mid",39801,4.666367151862275e-3,1451236
2001,"small/mid",39873,5.353503898076367e-3,1830390
2001,"small/mid",40463,7.273407146635536e-3,438584
2001,"small/mid",41484,1.4583365654622462e-3,193371
2001,"small/mid",42317,2.1707636264045775e-3,642631
2001,"small/mid",41651,2.4982204930098202e-3,868218
2001,"small/mid",41083,2.8462056324601104e-3,1017495
2001,"small/mid",41383,3.4901605079465238e-3,50714
2001,"small/mid",41340,4.191117840472329e-3,558085
2001,"small/mid",41869,4.647440320132468e-3,1268225
2001,"small/mid",41739,5.47270908306038e-3,488789
2001,"small/mid",41914,5.8698484896122635e-3,1145004
2001,"small/mid",45228,1.1733290176403949e-3,1062788
2001,"small/mid",44774,2.0429601032639078e-3,931981
2001,"small/mid",45469,2.477100756670649e-3,125550
2001,"small/mid",44365,2.920969096096789e-3,1195836
2001,"small/mid",43950,3.48116649810296e-3,715852
2001,"small/mid",43737,4.225485930882051e-3,799908
2001,"small/mid",45025,4.597449293421014e-3,757594
2001,"small/mid",44421,5.108164689462666e-3,71650
2001,"small/mid",43203,6.249504950495049e-3,252500
2001,"small/mid",42650,7.4856670755827056e-3,159772
2001,"small/mid",47101,1.3283657987318259e-3,578154
2001,"small/mid",47141,1.9694980305019695e-3,1069308
2001,"small/mid",47854,2.6131380865831214e-3,1047017
2001,"small/mid",47641,3.080625586300574e-3,870927
2001,"small/mid",47049,3.513639951824313e-3,1306053
2001,"small/mid",48450,3.8940484886430832e-3,574980
2001,"small/mid",49093,4.761980014433435e-3,189837
2001,"small/mid",48050,5.638809396605077e-3,189047
2001,"small/mid",49482,6.818976073917701e-3,351959
2001,"small/mid",54338,1.477176779452471e-3,1191462
2001,"small/mid",51401,1.9049726555988508e-3,1373773
2001,"small/mid",54663,2.5495173312123473e-3,1707382
2001,"small/mid",54119,3.274686144253344e-3,394847
2001,"small/mid",50686,3.576507769291546e-3,189850
2001,"small/mid",52112,4.106921509436188e-3,1017307
2001,"small/mid",57079,1.7147159371318854e-3,277597
2001,"suburban",36697,1.0172895179544994e-3,454148
2001,"suburban",37440,1.3411073171195678e-3,420548
2001,"suburban",34479,1.7578180374812169e-3,35271
2001,"suburban",38231,1.932874222370139e-3,156244
2001,"suburban",36193,2.288266996359265e-3,146399
2001,"suburban",35723,2.666896938387297e-3,799056
2001,"suburban",34117,2.9815203445483383e-3,1039738
2001,"suburban",37222,3.8503626308329622e-3,711881
2001,"suburban",33359,4.405248217129405e-3,231088
2001,"suburban",36278,8.436347987691557e-3,1050336
2001,"suburban",36463,2.1956087824351298e-2,12024
2001,"suburban",41073,3.247807729782397e-4,15395
2001,"suburban",41119,1.6030779095864058e-3,18714
2001,"suburban",41513,1.9358407079646017e-3,65088
2001,"suburban",41827,2.681555752781674e-3,1420817
2001,"suburban",41415,3.3499447725823094e-3,192839
2001,"suburban",40847,3.789836347975883e-3,81270
2001,"suburban",42102,4.32628018563675e-3,25426
2001,"suburban",40792,5.996110511155116e-3,2254795
2001,"suburban",44379,8.495839026207925e-4,201275
2001,"suburban",45894,1.3770538956603027e-3,278130
2001,"suburban",44923,1.8196430466890078e-3,65947
2001,"suburban",44054,1.9583500900491337e-3,114382
2001,"suburban",43893,2.29736545729664e-3,289462
2001,"suburban",43585,2.544069685835776e-3,193784
2001,"suburban",44771,3.1686358754027927e-3,465500
2001,"suburban",45780,3.7182974977568754e-3,1531346
2001,"suburban",44310,4.240755513239495e-3,777220
2001,"suburban",43084,5.117410856836716e-3,2624374
2001,"suburban",50087,5.163700285651505e-4,91020
2001,"suburban",49147,1.703037744069072e-3,126245
2001,"suburban",49872,2.014148650123528e-3,100787
2001,"suburban",49243,2.3140921610229933e-3,1226831
2001,"suburban",48545,2.709009424138717e-3,1219634
2001,"suburban",48651,3.320285412065222e-3,966182
2001,"suburban",48035,3.751563151313047e-3,33586
2001,"suburban",47777,4.332044224759334e-3,875799
2001,"suburban",49012,6.641251399352515e-3,528816
2001,"suburban",50757,9.765625e-4,69632
2001,"suburban",52774,1.7368297047230306e-3,628156
2001,"suburban",52265,1.8875330659612595e-3,878925
2001,"suburban",51139,2.2759453062546698e-3,956965
2001,"suburban",51861,2.8677661839467167e-3,161101
2001,"suburban",51655,3.018765581482679e-3,479335
2001,"suburban",51313,3.5572200743326154e-3,1016243
2001,"suburban",51181,4.472431574771916e-3,201680
2001,"suburban",51376,5.588744120668216e-3,295952
2001,"suburban",57992,8.743489056636651e-4,642764
2001,"suburban",53925,1.3110455588331695e-3,15255
2001,"suburban",58077,1.7123980314164363e-3,222495
2001,"suburban",58523,1.9312328565630592e-3,1101369
2001,"suburban",56633,2.275612510555654e-3,884597
2001,"suburban",57864,2.6707752690068795e-3,362816
2001,"suburban",55360,3.033417640582213e-3,1338754
2001,"suburban",56342,3.5246310587215028e-3,1148489
2001,"suburban",55104,4.324012683770539e-3,13876
2001,"suburban",54319,5.856515373352855e-3,4781
2001,"suburban",60144,7.89416338999497e-4,729653
2001,"suburban",60701,1.4117268418280765e-3,273424
2001,"suburban",61469,1.717530914036514e-3,1644803
2001,"suburban",60990,2.023751875085769e-3,1267942
2001,"suburban",59794,3.1094443012736174e-3,294908
