state,year,medianHI,IncarcerationRate,total_pop
"AL",2009,110,9.257571542321012e-3,104239
"AL",2009,111,1.1711442786069651e-2,100500
"AL",2009,112,3.544949527700322e-3,92526
"AL",2009,118,4.573354194247202e-3,49854
"AL",2009,115,6.145232610925232e-3,118954
"AL",2009,114,6.582620135244688e-3,411994
"AL",2009,117,1.0118317977918078e-2,227607
"AL",2009,119,3.1565546467623514e-3,57341
"AL",2009,119,5.202498028963857e-3,192792
"AL",2009,124,5.622977346278317e-3,49440
"AL",2009,124,7.432708473500283e-3,658441
"AL",2009,133,2.963381944273664e-3,81326
"AL",2009,137,3.897525998973033e-3,161641
"AL",2009,152,4.211692989747853e-3,54135
"AL",2009,139,4.687691604517129e-3,179406
"AL",2009,164,5.537152114515076e-3,330856
"AL",2009,187,2.7502750275027505e-3,192708
"AL",2010,90,2.7915239182844816e-3,15762
"AL",2010,85,3.802367426385714e-3,44183
"AL",2010,76,4.594123967248342e-3,26991
"AL",2010,90,4.768097095795405e-3,23070
"AL",2010,85,5.932590129734663e-3,230085
"AL",2010,77,6.713912719134651e-3,21448
"AL",2010,87,7.450110864745011e-3,33825
"AL",2010,93,1.0934637683896433e-2,52951
"AL",2010,99,2.799505969534788e-3,85015
"AL",2010,99,3.8644774776616844e-3,48907
"AL",2010,97,4.5472417388925926e-3,58497
"AL",2010,95,5.160093109566519e-3,61433
"AL",2010,97,6.156615661566157e-3,55550
"AL",2010,94,7.931885625537344e-3,72114
"AL",2010,99,9.562204304657826e-3,120056
"AL",2010,103,3.6636230413707588e-3,53226
"AL",2010,107,4.540972906916999e-3,72011
"AL",2010,103,4.744639899735912e-3,67023
"AL",2010,106,5.241853286350797e-3,34339
"AL",2010,107,6.7860684184432325e-3,32272
"AL",2010,103,9.02065557758051e-3,104427
"AL",2010,111,2.9886367301304034e-3,93019
"AL",2010,112,3.667389358098998e-3,92709
"AL",2010,109,4.514636289613918e-3,124041
"AL",2010,108,6.5943703303931326e-3,118586
"AL",2010,112,1.1619319580522869e-2,101555
"AL",2010,113,6.665972798764593e-3,413143
"AL",2010,114,4.319438900610139e-3,140296
"AL",2010,117,4.816207932811909e-3,50247
"AL",2010,116,5.245455273484424e-3,49948
"AL",2010,118,9.704209080803017e-3,229385
"AL",2010,122,3.384271858209476e-3,57324
"AL",2010,123,5.075464137838921e-3,194662
"AL",2010,128,6.469377165525668e-3,119486
"AL",2010,119,7.287894621722118e-3,658352
"AL",2010,141,2.7904616945712835e-3,82782
"AL",2010,148,3.5856484421104527e-3,133867
"AL",2010,137,4.151065280585695e-3,83593
"AL",2010,135,4.970784297588676e-3,182265
"AL",2010,155,5.334352813975646e-3,334811
"AL",2010,191,2.663743379060928e-3,195214
"AL",2011,60,2.594706798131811e-3,11562
"AL",2011,84,3.473654501639131e-3,46061
"AL",2011,81,4.409363091997823e-3,36740
"AL",2011,83,4.933981931897151e-3,43170
"AL",2011,81,5.406842758376175e-3,11282
"AL",2011,84,6.150401770492225e-3,155437
"AL",2011,88,7.95178353165962e-3,71179
"AL",2011,93,1.1281826163301142e-2,91120
"AL",2011,99,2.4504504504504507e-3,13875
"AL",2011,97,4.060440657658257e-3,60092
"AL",2011,100,4.196665768297848e-3,25973
"AL",2011,97,4.853825187619012e-3,26783
"AL",2011,96,6.112760930353543e-3,138399
"AL",2011,101,8.635132159644638e-3,104457
"AL",2011,98,9.521882222624588e-3,93889
"AL",2011,108,3.08585618814593e-3,164298
"AL",2011,106,3.6420532239402545e-3,76056
"AL",2011,106,4.4732014567274245e-3,110659
"AL",2011,107,4.658413571756075e-3,54525
"AL",2011,110,5.736249017266983e-3,34343
"AL",2011,108,7.642789979988909e-3,41477
"AL",2011,115,3.6153093400021746e-3,110364
"AL",2011,120,4.226861406572472e-3,50392
"AL",2011,113,4.80948475132354e-3,80466
"AL",2011,115,6.070416835289356e-3,17297
"AL",2011,112,7.4398741290177565e-3,133470
"AL",2011,116,1.2122998329894882e-2,101790
"AL",2011,121,3.2589184573290813e-3,57381
"AL",2011,121,6.902642020710345e-3,413320
"AL",2011,121,4.91035742834304e-3,245196
"AL",2011,121,7.026843026648512e-3,658048
"AL",2011,122,4.545260855361277e-3,140806
"AL",2011,126,6.763874722003913e-3,119606
"AL",2011,124,9.3109382829009e-3,229515
"AL",2011,135,2.789232600358272e-3,83177
"AL",2011,151,3.655150337598916e-3,134331
"AL",2011,138,4.521917579402009e-3,83814
"AL",2011,144,5.18267707935121e-3,183110
"AL",2011,159,5.331714777061725e-3,336102
"AL",2011,191,2.703847115301224e-3,196017
"AL",2012,77,3.520949650419999e-3,59643
"AL",2012,87,4.491760752805174e-3,114877
"AL",2012,79,5.121293800539084e-3,11130
"AL",2012,84,6.237564542314124e-3,163846
"AL",2012,84,8.210583073944266e-3,81602
"AL",2012,91,1.036224312086381e-2,11484
"AL",2012,93,2.799748022677959e-3,14287
"AL",2012,97,3.678674587170963e-3,36698
"AL",2012,98,5.337243401759531e-3,17050
"AL",2012,94,6.333876834315816e-3,63784
"AL",2012,98,7.783681714386088e-3,182176
"AL",2012,95,1.0232361058622783e-2,174642
"AL",2012,104,2.8870545036648776e-3,71353
"AL",2012,103,3.127099037241585e-3,133990
"AL",2012,104,4.347324279613742e-3,25993
"AL",2012,103,5.095654066998667e-3,146988
"AL",2012,105,5.8534118973999965e-3,51423
"AL",2012,105,7.10075026795284e-3,14928
"AL",2012,109,7.203159220891233e-3,531017
"AL",2012,109,3.7397579493347365e-3,53212
"AL",2012,110,4.733727810650888e-3,93795
"AL",2012,109,5.024388454908864e-3,54534
"AL",2012,112,1.2852793067103876e-2,102468
"AL",2012,114,3.6499897411530944e-3,92603
"AL",2012,114,5.088993843385071e-3,196699
"AL",2012,114,9.473647463366527e-3,229162
"AL",2012,119,4.30206013169855e-3,144117
"AL",2012,122,2.8317292658350994e-3,57562
"AL",2012,126,4.560415592655748e-3,50434
"AL",2012,123,6.74960627296741e-3,120007
"AL",2012,121,6.850220967513899e-3,657789
"AL",2012,137,2.7709575587513153e-3,85530
"AL",2012,143,3.557560741096853e-3,135205
"AL",2012,140,4.951847145859805e-3,84211
"AL",2012,134,5.409201539665691e-3,186534
"AL",2012,157,5.1602414003340015e-3,339519
"AL",2012,185,2.546933825201506e-3,197885
"AL",2013,78,2.700067501687542e-3,26666
"AL",2013,82,3.5996517546209483e-3,59728
"AL",2013,82,4.3275859715225734e-3,73251
"AL",2013,90,4.866897721406976e-3,13561
"AL",2013,85,5.975049607835551e-3,180919
"AL",2013,88,7.133364602876798e-3,51168
"AL",2013,83,7.841599686336012e-3,61212
"AL",2013,99,2.582493044876686e-3,85189
"AL",2013,100,3.958231236099069e-3,53054
"AL",2013,101,4.699899838200169e-3,25958
"AL",2013,99,5.27888874553821e-3,93012
"AL",2013,96,5.5476864966949955e-3,16944
"AL",2013,94,7.1931884908984145e-3,47684
"AL",2013,97,7.947300033239658e-3,33093
"AL",2013,95,1.075702442135274e-2,106628
"AL",2013,103,3.449483638833756e-3,94217
"AL",2013,101,6.505847953216374e-3,41040
"AL",2013,103,7.580956853112753e-3,221476
"AL",2013,104,8.139194853299541e-3,82072
"AL",2013,107,3.177685585665107e-3,22658
"AL",2013,111,3.267211201866978e-3,17140
"AL",2013,112,4.239093387866394e-3,93888
"AL",2013,108,5.257927679392483e-3,134844
"AL",2013,110,5.7886268199835176e-3,50962
"AL",2013,109,7.3880045671300965e-3,14889
"AL",2013,107,1.2441709719239179e-2,103362
"AL",2013,117,3.6912317057375987e-3,92652
"AL",2013,114,7.44917665086758e-3,413737
"AL",2013,119,2.6391179789912317e-3,57595
"AL",2013,120,4.5105786216103234e-3,148318
"AL",2013,119,6.3793462419321255e-3,120075
"AL",2013,118,9.037962064170842e-3,228702
"AL",2013,120,4.6172206679318374e-3,51113
"AL",2013,124,4.808733263845879e-3,198597
"AL",2013,121,6.7496061842753485e-3,657668
"AL",2013,135,2.6224777261171298e-3,87322
"AL",2013,139,3.5886849134645978e-3,135147
"AL",2013,132,5.126843936688931e-3,275023
"AL",2013,157,4.898497755098466e-3,342554
"AL",2013,185,2.4896926723365267e-3,200828
"AL",2014,65,2.8699551569506725e-3,11150
"AL",2014,88,3.647438923912943e-3,108021
"AL",2014,81,4.170528266913809e-3,28054
"AL",2014,93,4.646979463348824e-3,26684
"AL",2014,91,5.044625533566162e-3,33501
"AL",2014,86,5.721786014634568e-3,127233
"AL",2014,82,7.149713032065973e-3,51051
"AL",2014,86,7.538062747668563e-3,33563
"AL",2014,93,8.886519150448769e-3,11253
"AL",2014,98,2.4962978633382696e-3,70905
"AL",2014,99,3.396416101729455e-3,147214
"AL",2014,96,4.6959519705165546e-3,16823
"AL",2014,100,6.089005374209091e-3,37773
"AL",2014,99,7.121097844080281e-3,102091
"AL",2014,96,1.0460725854705264e-2,96934
"AL",2014,106,2.977380793671955e-3,22503
"AL",2014,106,4.958383323335333e-3,106688
"AL",2014,102,5.888101931731802e-3,82879
"AL",2014,106,7.249133012641235e-3,134085
"AL",2014,108,7.681264341018687e-3,81497
"AL",2014,108,1.2448733413751507e-2,103625
"AL",2014,111,3.805577863765788e-3,109576
"AL",2014,111,4.305193304499983e-3,151445
"AL",2014,112,4.83035483035483e-3,77220
"AL",2014,109,6.009615384615385e-3,14976
"AL",2014,111,7.494720214282035e-3,116482
"AL",2014,113,4.13995458108081e-3,49759
"AL",2014,116,7.610000748920709e-3,413929
"AL",2014,116,5.134976525821597e-3,54528
"AL",2014,116,8.976558284011987e-3,227927
"AL",2014,121,6.582393009547202e-3,658727
"AL",2014,123,2.117210141783663e-3,57623
"AL",2014,126,4.58072541315379e-3,50647
"AL",2014,126,4.9015700964373955e-3,200752
"AL",2014,121,6.198813776257121e-3,119539
"AL",2014,138,2.215923151335178e-3,88902
"AL",2014,146,3.290203327171904e-3,135250
"AL",2014,136,4.486859082402445e-3,86029
"AL",2014,134,4.672993180511051e-3,194736
"AL",2014,158,4.625071815643829e-3,346373
"AL",2014,187,2.4227918998317778e-3,203897
"AZ",2000,88,2.2936560001943778e-3,205785
"AZ",2000,95,3.6704365730655607e-3,33511
"AZ",2000,99,4.66445795137505e-3,160576
"AZ",2000,99,4.948180472220057e-3,51332
"AZ",2000,82,7.291826016011422e-3,19611
"AZ",2000,104,2.3871601259607897e-3,118132
"AZ",2000,109,3.4102770924274058e-3,168608
"AZ",2000,100,5.178760042249464e-3,156215
"AZ",2000,111,2.9567519858781995e-3,181280
"AZ",2000,121,3.5453401043049333e-3,116773
"AZ",2000,119,5.322993942352707e-3,848019
"AZ",2000,131,3.159003159003159e-3,8547
"AZ",2000,149,4.49518578538172e-3,3092197
"AZ",2001,87,2.3365853658536585e-3,205000
"AZ",2001,93,3.807410960546828e-3,33356
"AZ",2001,98,4.934274681124937e-3,51274
"AZ",2001,99,5.526722890363791e-3,160312
"AZ",2001,81,6.69050051072523e-3,19580
"AZ",2001,105,3.0135187461068367e-3,118798
"AZ",2001,109,3.811487754581895e-3,172636
"AZ",2001,100,4.88110368200991e-3,162873
"AZ",2001,112,2.9507795064634855e-3,187747
"AZ",2001,123,3.656263819571672e-3,126632
"AZ",2001,120,5.42780001862024e-3,859280
"AZ",2001,149,4.71978964662661e-3,3175989
"AZ",2002,83,1.4348539057841383e-3,107328
"AZ",2002,88,3.7946110523671326e-3,133347
"AZ",2002,95,5.070127044562726e-3,51478
"AZ",2002,96,6.030513676988355e-3,166155
"AZ",2002,78,7.192766132346897e-3,19464
"AZ",2002,103,3.354276702796065e-3,119847
"AZ",2002,103,4.2128603104212865e-3,342760
"AZ",2002,109,2.7551983438365755e-3,197082
"AZ",2002,118,3.6007712619735323e-3,129139
"AZ",2002,115,5.189490167191487e-3,874267
"AZ",2002,143,5.1075324968943795e-3,3255388
"AZ",2003,86,1.3247835726836988e-3,108697
"AZ",2003,92,4.520875808882191e-3,101529
"AZ",2003,95,5.301107658736748e-3,84322
"AZ",2003,79,5.932461210830545e-3,19722
"AZ",2003,100,6.3892766736371375e-3,172633
"AZ",2003,105,4.529125976406908e-3,470731
"AZ",2003,117,3.434078391303559e-3,330802
"AZ",2003,115,4.990444669954498e-3,885893
"AZ",2003,126,5.814721818422096e-3,7567
"AZ",2003,142,5.765114761505894e-3,3328468
"AZ",2004,85,1.4209720906507323e-3,109784
"AZ",2004,92,4.660711853192442e-3,102774
"AZ",2004,98,5.795072243937538e-3,51423
"AZ",2004,97,6.457892908753318e-3,233203
"AZ",2004,103,4.418053219301624e-3,296058
"AZ",2004,109,6.325137630309548e-3,187822
"AZ",2004,117,3.891592592915038e-3,344589
"AZ",2004,113,5.127909273061723e-3,901342
"AZ",2004,126,7.1532653331567095e-3,7549
"AZ",2004,141,5.975083824381338e-3,3417860
"AZ",2005,81,1.7850415313682927e-3,111482
"AZ",2005,87,4.527829291202042e-3,124563
"AZ",2005,97,6.324252355591971e-3,273392
"AZ",2005,102,3.7683048987963686e-3,125786
"AZ",2005,100,4.848559413027917e-3,178816
"AZ",2005,113,6.6726707057475024e-3,195424
"AZ",2005,116,4.133044676244833e-3,127025
"AZ",2005,115,4.170414241349466e-3,235708
"AZ",2005,116,5.166543987291638e-3,927893
"AZ",2005,136,6.070379441806528e-3,3538988
"AZ",2006,81,2.301487401404727e-3,134261
"AZ",2006,96,4.816077516597883e-3,139325
"AZ",2006,98,6.29052648750051e-3,196168
"AZ",2006,96,6.737595401686302e-3,52541
"AZ",2006,104,3.819523581235608e-3,127241
"AZ",2006,100,4.851834123841434e-3,183848
"AZ",2006,110,7.281386893503591e-3,204082
"AZ",2006,117,3.8919683924991157e-3,271328
"AZ",2006,118,5.141614115268836e-3,136533
"AZ",2006,116,5.246936541506807e-3,940930
"AZ",2006,141,6.438305474453757e-3,3642884
"AZ",2007,81,2.2272489994779885e-3,114940
"AZ",2007,95,5.087588863833265e-3,162749
"AZ",2007,97,6.703239372045595e-3,253012
"AZ",2007,108,3.954573108902859e-3,128206
"AZ",2007,100,4.809000998094547e-3,187357
"AZ",2007,110,5.419152624470508e-3,955869
"AZ",2007,125,3.8442193001365236e-3,306174
"AZ",2007,126,5.240706886045094e-3,8205
"AZ",2007,122,5.473697122092578e-3,130442
"AZ",2007,111,8.027858008458948e-3,208773
"AZ",2007,138,6.62858429818904e-3,3711954
"AZ",2008,84,2.650422456839115e-3,136582
"AZ",2008,96,4.81166514994613e-3,191202
"AZ",2008,94,6.7023860694329215e-3,200078
"AZ",2008,94,7.092464023055187e-3,53437
"AZ",2008,108,3.883028607302574e-3,129023
"AZ",2008,97,5.011610577756212e-3,144265
"AZ",2008,103,8.83950173049699e-3,211211
"AZ",2008,123,3.745776309157767e-3,335311
"AZ",2008,117,5.111753240350997e-3,131853
"AZ",2008,114,5.5749078957206466e-3,976339
"AZ",2008,138,6.873131991235358e-3,3771061
"AZ",2009,78,2.347079707504724e-3,118019
"AZ",2009,90,4.965832709237754e-3,321799
"AZ",2009,91,6.571946005489069e-3,53561
"AZ",2009,100,5.089940039973351e-3,37525
"AZ",2009,98,6.4047351975002e-3,199696
"AZ",2009,101,8.694334476161612e-3,211172
"AZ",2009,121,4.1919525270687165e-3,483307
"AZ",2009,108,4.658635773095225e-3,130081
"AZ",2009,106,5.746325262920519e-3,975580
"AZ",2009,131,7.003824354674654e-3,3803779
"AZ",2009,140,5.790387955993051e-3,8635
"AZ",2010,79,2.1858474782886494e-3,118947
"AZ",2010,93,5.133234058523711e-3,165198
"AZ",2010,90,6.107604164203923e-3,253782
"AZ",2010,106,4.515193216052368e-3,134435
"AZ",2010,103,5.2093205260680025e-3,327106
"AZ",2010,100,8.25533729829633e-3,211015
"AZ",2010,122,4.622496147919877e-3,8437
"AZ",2010,109,5.507722440985045e-3,980260
"AZ",2010,123,4.045049072832173e-3,375768
"AZ",2010,124,6.917082246085712e-3,3817361
"AZ",2011,81,2.0123592396636006e-3,119263
"AZ",2011,79,5.031711484003838e-3,128187
"AZ",2011,89,6.215363527868697e-3,253887
"AZ",2011,93,5.174407986850916e-3,197124
"AZ",2011,101,5.682490825145022e-3,168940
"AZ",2011,102,8.285577501907863e-3,210969
"AZ",2011,111,4.368109826761358e-3,134612
"AZ",2011,109,5.370132648694908e-3,981540
"AZ",2011,111,4.221299380243687e-3,379504
"AZ",2011,125,6.847957613832817e-3,3824644
"AZ",2011,126,4.800768122899664e-3,8332
"AZ",2012,84,2.4648087992249386e-3,140376
"AZ",2012,84,5.264234825796611e-3,107518
"AZ",2012,87,6.285256973316937e-3,256155
"AZ",2012,95,4.551265913387731e-3,202581
"AZ",2012,105,5.81412840724472e-3,132952
"AZ",2012,100,6.8688718888050854e-3,37124
"AZ",2012,106,8.483377038452602e-3,210883
"AZ",2012,111,4.255446002042018e-3,134181
"AZ",2012,109,5.3884494736639536e-3,987297
"AZ",2012,123,4.552833491087339e-3,378226
"AZ",2012,125,6.697546481236171e-3,3869626
"AZ",2012,130,4.201190337262225e-3,8569
"AZ",2013,81,2.4643033164522604e-3,139999
"AZ",2013,92,5.425662825819443e-3,107268
"AZ",2013,95,6.656433568497801e-3,203262
"AZ",2013,98,7.286730976157665e-3,52973
"AZ",2013,100,4.3442764899433465e-3,202105
"AZ",2013,107,7.187440892755816e-3,37009
"AZ",2013,100,8.427403934676997e-3,211809
"AZ",2013,108,5.528840335320838e-3,991528
"AZ",2013,120,4.41905266099028e-3,136002
"AZ",2013,120,5.189435819175608e-3,513736
"AZ",2013,129,6.718656086031287e-3,3939776
"AZ",2013,135,6.061299176578225e-3,8744
"AZ",2014,77,2.6071510428604173e-3,139616
"AZ",2014,80,5.827582020415215e-3,107077
"AZ",2014,85,7.257585700446861e-3,256008
"AZ",2014,90,4.910559437094297e-3,201810
"AZ",2014,102,5.683048278848236e-3,129332
"AZ",2014,100,8.739577400349209e-3,214198
"AZ",2014,110,4.470567542213884e-3,136448
"AZ",2014,113,5.329752405935595e-3,384258
"AZ",2014,104,5.746115390762989e-3,994759
"AZ",2014,104,7.750073492076218e-3,37419
"AZ",2014,122,6.683961064391721e-3,4006307
"AZ",2014,135,6.635177687809267e-3,8892
"CA",1989,81,3.5960874568469507e-4,13904
"CA",1989,81,2.465411327220693e-3,219436
"CA",1989,79,2.6638375026277064e-3,304448
"CA",1989,86,3.7317745743960635e-3,121122
"CA",1989,85,5.4834905660377355e-3,84800
"CA",1989,99,1.5963815351869098e-3,30068
"CA",1989,96,2.817004463305773e-3,27334
"CA",1989,91,3.978508476117582e-3,791754
"CA",1989,101,3.109775059604022e-3,28941
"CA",1989,110,4.473148024417024e-3,725887
"CA",1989,110,2.914516430920613e-3,1084571
"CA",1989,112,2.660181903519438e-3,1352915
"CA",1989,119,1.3162319510708505e-3,380632
"CA",1989,113,1.788638258713131e-3,231461
"CA",1989,121,1.3969771434342074e-3,118828
"CA",1989,119,2.324309543341537e-3,365700
"CA",1989,127,2.92421807840019e-3,1271451
"CA",1989,129,1.389435372811332e-3,162656
"CA",1989,154,1.755490849009939e-3,784396
"CA",1995,69,2.0214309703502336e-3,157809
"CA",1995,92,2.6231333987895484e-3,68239
"CA",1995,83,3.90306972797705e-3,494995
"CA",1995,82,4.287192627999803e-3,507325
"CA",1995,83,4.425475975022848e-3,222123
"CA",1995,78,5.041396835806213e-3,97592
"CA",1995,91,5.712683832296861e-3,1027363
"CA",1995,74,6.713607335844114e-3,61070
"CA",1995,97,1.1347747674724919e-3,49349
"CA",1995,99,4.892619173120329e-3,517923
"CA",1995,96,6.212074521854579e-3,694454
"CA",1995,106,2.179874526422259e-3,229371
"CA",1995,103,3.156242439927311e-3,355486
"CA",1995,104,3.667977616619224e-3,596514
"CA",1995,106,4.420420694671966e-3,1576773
"CA",1995,101,4.787510841283608e-3,28825
"CA",1995,101,5.358116363544344e-3,9089015
"CA",1995,111,1.57183639032396e-3,86523
"CA",1995,110,3.167074902101502e-3,384582
"CA",1995,108,4.345121825096829e-3,1373034
"CA",1995,109,4.613328073981548e-3,1140825
"CA",1995,118,2.385789200170076e-3,42334
"CA",1995,111,4.230671453296627e-3,2623697
"CA",1995,113,4.884871902742013e-3,746386
"CA",1995,128,2.206915086745459e-3,773931
"CA",1995,121,2.527953736357407e-3,239324
"CA",1995,135,3.0843333926298937e-3,365395
"CA",1995,132,3.212722408072469e-3,1463245
"CA",1995,140,2.270123357110163e-3,703486
"CA",1995,145,2.8555758430958054e-3,2603678
"CA",1995,158,2.071503774960181e-3,1111270
"CA",1995,152,2.3701981785814123e-3,679690
"CA",1995,159,3.141917867166167e-3,1580245
"CA",1997,67,2.2864282769991754e-3,155264
"CA",1997,86,4.066565153151362e-3,221317
"CA",1997,81,4.8281266602911484e-3,301152
"CA",1997,82,5.333494954392557e-3,197994
"CA",1997,81,5.689807444249474e-3,688424
"CA",1997,88,7.040026297374496e-3,1606244
"CA",1997,75,8.351216915373227e-3,60111
"CA",1997,98,1.90885230255309e-3,75438
"CA",1997,99,4.447801629735284e-3,473942
"CA",1997,92,4.879118469382161e-3,18241
"CA",1997,101,5.515271683499997e-3,1955842
"CA",1997,94,7.062924234085489e-3,76314
"CA",1997,103,4.4837792691146735e-3,34123
"CA",1997,101,6.019961032040491e-3,9206538
"CA",1997,107,2.396439575487847e-3,236601
"CA",1997,105,3.518339343829712e-3,34107
"CA",1997,107,3.760675594621995e-3,376794
"CA",1997,108,4.8213701251290314e-3,158876
"CA",1997,103,5.417569285941136e-3,1618438
"CA",1997,114,1.7299255027826035e-3,135844
"CA",1997,118,3.9263829193679324e-3,1154243
"CA",1997,110,4.544678006387878e-3,2692600
"CA",1997,110,5.237401216390066e-3,1169855
"CA",1997,123,2.505411347638607e-3,586730
"CA",1997,124,2.850867583910262e-3,365152
"CA",1997,130,3.5679555135527522e-3,1752264
"CA",1997,138,2.771196098698683e-3,943275
"CA",1997,138,3.0901233059594867e-3,2709277
"CA",1997,155,2.512868925333055e-3,1600561
"CA",1997,166,3.191618002533263e-3,1637414
"CA",1997,170,1.7824869622038322e-3,241797
"CA",1998,65,2.01984027504208e-3,139615
"CA",1998,87,3.5565769314948566e-3,18276
"CA",1998,86,4.100891354661111e-3,212149
"CA",1998,80,5.159603742432581e-3,247112
"CA",1998,82,5.587883691714297e-3,328747
"CA",1998,76,5.878246299916225e-3,429720
"CA",1998,87,6.862458463062398e-3,1833308
"CA",1998,74,7.987619190255105e-3,60093
"CA",1998,99,1.969807323048401e-3,60412
"CA",1998,97,4.519012258745959e-3,499888
"CA",1998,99,5.91755405297849e-3,540257
"CA",1998,92,6.968006968006968e-3,76923
"CA",1998,103,9.083402146985962e-4,12110
"CA",1998,105,5.0249779606229795e-3,34030
"CA",1998,102,5.4825840185044805e-3,1646304
"CA",1998,101,6.156595486444592e-3,9313589
"CA",1998,107,2.4664611282393134e-3,240020
"CA",1998,106,3.1656700668308124e-3,34116
"CA",1998,108,3.8851320867567783e-3,387889
"CA",1998,110,5.088319123547851e-3,161743
"CA",1998,106,5.55503872999543e-3,1461916
"CA",1998,111,5.659787446159966e-3,1186617
"CA",1998,122,2.283206469540727e-3,585142
"CA",1998,122,2.9666659507291823e-3,372472
"CA",1998,115,3.5618562185550924e-3,394738
